id,commentCount,dislikeCount,hiddenSubscriberCount,likeCount,subscriberCount,videoCount,viewCount
UC-1-SKsQPxjOoE87xKGB0Og,15,,false,,4071,13,666716
UC-12HlUMC3xACRFcRR6zUAA,14,,false,,5513,13,7023
UC-1-zPmT368J8JRbsK_1keA,1309,,false,,927353,757,104621404
UC-105eEuGNwId7Yth_OFMiA,0,,false,,126,46,2465
UC-1-SLYyaU7WprHuVbITkPQ,0,,false,,140,7,27094
UC-13yAqBYjnxavqRIjE9Lwg,6,,false,,403,51,49791
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
CKIbKyb9E58,145,1188,,2722,,,1120465
SRBr9rsC1wA,13,15,,134,,,16281
7BtPqjX-Npk,24,10,,322,,,29315
,,,,,,,
DyrFTJlMm_Y,2,0,,6,,,57
,,,,,,,
pwkstba9VAs,212,270,,2010,,,49563
XaWgXKHVYDg,4,0,,8,,,18
s7HnSB0eQBY,620,42,,1780,,,26088
wHa9q2loiEw,1,0,,2,,,85
oydGBssm60A,19,0,,9,,,40
4l3z_u2VDfE,93,24,,1605,,,33511
UC-16lO3nrX9cgQLCowctMFQ,0,,false,,9716,89,522227
UC-18oPtcVsbme5ua7PpQtRg,0,,false,,3412,15,144349
UC-15znD8dxOrU5ZxkocntaQ,0,,false,,81,19,5628
UC-19tevrTBlHlurnckUlaBA,2,,false,,343,394,91780
UC-19CQg53byv-4C23Do8l1g,0,,false,,595,183,21314
UC-17r1dMuOT1-ajhxc-JOgA,0,,false,,158,34,8000
UC-16HBu_yQfxZ9MnYOTkArA,0,,false,,581,45,77196
UC-17ATr2huWaSLYo73vIGFQ,0,,false,,37352,621,35419147
UC-18f1zPAWaghnMBR7liErw,0,,true,,0,204,1920153
UC-143hAKV1YOyV1M3VD4s1g,0,,false,,291,39,5237
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
3wKbx5ohpZo,29,1,,77,,,851
jHN5cw1L0q4,0,0,,0,,,25
,,,,,,,
lnqWs_SogrI,0,0,,4,,,61
cwxOHseUccI,5,0,,7,,,123
2205KwC3Ta0,5,2,,2,,,133
EV74kXWOQAI,31,0,,71,,,1203
CR9IHdGOtFA,1,0,,6,,,42
W3yvmGfOurY,3,0,,4,,,21
tAFPK1ut4sM,0,1,,0,,,610
V5Q7lmrZp7E,2,0,,12,,,759
UC-1bbZ48WBL8P8ouFpMz4mg,0,,false,,1260,10,647197
UC-1cB2BOEEycdPSphDMdgvA,0,,false,,24,3,109
UC-1c7ebjoZoh1yTM6qL3R7g,0,,false,,89039,73,4606947
UC-1AILnDBKsenN-2awbwBzw,27,,false,,23252,98,1565081
UC-1c-OPjvfTLONu7AdOiEwQ,0,,false,,1407,101,25043
UC-1b68IqqLeRA6wl8N9M74Q,0,,false,,650,77,30113
UC-1b52dI6MuR5BNLQj2FvFg,25,,false,,115117,525,4669170
UC-1avDdQJdFdFNq-ymPxG0w,0,,false,,19380,0,0
UC-1AK7HzBjfUc8RyGMjZkIQ,0,,false,,5625,19,1990833
UC-1Ah7LUQ7nwBmz_Qk2WQaQ,0,,false,,2526,59,67822
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
dg461H3eHhY,0,0,,1,,,24
scuEEqdklAw,13,0,,28,,,118
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
yn4gHhfi5GY,0,0,,1,,,153
,,,,,,,
d-9J6owhGyo,13,2,,166,,,2479
4mGE_EIksfI,40,5,,375,,,26988
FApmOMSWt9M,8,0,,11,,,129
M0Hyk4g7dnw,213,32,,5363,,,148252
0mcZ4TfxOYA,14,5,,13,,,88
kDLYwcDDaKk,16,3,,24,,,254
UC-1F7DZmxTd1YZUJZUsA0nw,0,,false,,28158,22397,10257271
UC-1eF8mccA1_1HeDD1BfJxQ,1,,false,,1305,183,50954
UC-1eZ9zR6PhB2PMbmh1KT-Q,80,,false,,55914,132,6295001
UC-1CYeAvAICKtoog5JjVBSA,0,,true,,0,347,34964696
UC-1e939Y2MgmPcaMAF1MJLQ,46,,false,,26490,173,2814317
UC-1dEaysCaLWLo92C-ZfAig,0,,false,,386,59,3606
UC-1e6ERATcbj3OaN9zfqP3A,0,,true,,0,14,875
UC-1FA0_-C08ItJkS7THJSiA,0,,false,,2900,337,1286781
UC-1E_xpDNHIO32qVhSo4ECw,0,,false,,108,1,0
UC-1eL4gpy7deqE3pyDD0PzA,0,,false,,403,2,400
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
LYxeGun2CRQ,11,4,,9,,,404
,,,,,,,
,,,,,,,
,,,,,,,
CEADrNczD60,0,0,,0,,,63
SOIP0FcTvNc,33,2,,46,,,344
LWGIslUBYT4,16,7,,10,,,315
RwWkcrh8c4o,63,2,,58,,,207
_xn9MqQUcgA,42,1,,62,,,943
yk8lnZKZOc0,38,2,,235,,,3125
ItRklvTU5Ho,0,0,,0,,,79
gZmBw6zYLMs,3,2,,339,,,4589
UC-1FL_P4j5nYkRAn1lmshrA,0,,false,,235873,505,79309035
UC-1Hd_LdAj766JDS_ILKEig,0,,false,,2768,353,1659100
UC-1GWTV0laLO4XVTGAf2FvQ,0,,false,,2962,282,211110
UC-1hfTqxI35vTbZ6IjqRgXA,0,,false,,6230,240,6141758
UC-1fjj2waZ5xXKR90EtsgAA,0,,false,,285,9,66026
UC-1h6M17BzrcSfFqzaoXflg,0,,false,,1398,21,27511
UC-1gSrrFUPsuYKyWwrhmzKw,0,,false,,1667,964,771534
UC-1gdMFSBJ35fJfuUrg_0aw,0,,false,,1695,75,394618
UC-1haYCExpH9FA5oYMjzpfw,0,,false,,14931,3,4482371
UC-1FhqxA7zOPVG4fl2qBs_A,0,,false,,13828,491,1362946
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ObUGdX1UVG8,12,0,,16,,,186
JkdLxyXxJhE,48,245,,559,,,553555
,,,,,,,
,,,,,,,
,,,,,,,
nffKBYtB2Gw,1,0,,11,,,327
VHSf55XCAR4,9,0,,13,,,195
WyOPJcQwvn0,3,0,,55,,,7469
nSKaR_UZ1Zk,2,1,,7,,,140
M45shvZpuN0,0,0,,0,,,131
BgnxnggRkb0,42,2,,32,,,336
joyYtTHbNmc,328,30,,1205,,,22666
Q2832vIFvJI,1,5,,74,,,885
UC-1hQmfepCvrYxdqWvYgFnA,0,,false,,751,95,45407
UC-1L0rfUYY_gRmE8vIBIzJw,0,,false,,47813,48,30651893
UC-1iMd_m6fjKtuS_sAUFjnA,0,,false,,104,15,2778
UC-1Jy5OST4FoixzJO9UUrxw,0,,false,,44,48,621
UC-1kpTOC-23yYf2cCsfRTyg,2,,false,,196,41,11389
UC-1JFgCgtQyYLlKt2mmKy0g,0,,false,,162660,70,50865412
UC-1J6F7uUi1Oc5mlbTBhxZQ,0,,false,,16526,1726,13083623
UC-1hGwWsdzfHzoCOzSOn0fw,0,,false,,1561,62,134645
UC-1jA_wIWqLaEqPZeaHZAAQ,418,,false,,6456,159,4624072
UC-1hL5PWR_ODuK6Sf4bLOPQ,0,,false,,1021,62,20900
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
EWpICw8pPkU,5,0,,19,,,92
TVB17Xwc7mQ,0,0,,0,,,23
aBbGEQy2sJw,47,0,,56,,,191
2Q4EUMxQrCM,1,0,,5,,,26
dAia_Y9xYyg,5,3,,19,,,823
sabbMeZ21Xo,0,0,,5,,,71
Az5S7BxR0ys,18,4,,69,,,17209
n83H2WbgTYA,26,1,,60,,,992
LnzyG2jYuFw,39,4,,253,,,10314
LC1GqHohcus,173,78,,1102,,,34457
UC-1M9c5eeZ64PnuXFymsB9w,3158,,false,,18642,219,1897819
UC-1nFDK2XLiRhWnBatlgNFw,60,,false,,55404,139,4716258
UC-1lGHtzh2Mw-_vD84nh4Bw,0,,false,,7359,113,643478
UC-1pADhAUignVbTbVCW4Uuw,0,,false,,12206,263,619616
UC-1PF1Ey9hOZln3xaInRAfA,0,,false,,2574,681,336454
UC-1MRSi6rTm79dzg6TmgSYA,0,,false,,685,102,65048
UC-1NoK5zIvTbK6NMEou4daQ,0,,false,,5,20,66
UC-1P0ARTsHoeH6qwg9RAxpw,0,,false,,7267,837,906166
UC-1NM3cvV1THARV0USFLoww,0,,false,,359,36,15717
UC-1nyHi2btOf7d40VJrPl_A,0,,false,,2728,222,1736043
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
fXADivC6QME,0,0,,0,,,3
,,,,,,,
,,,,,,,
,,,,,,,
ZCA4T9xYNes,18,0,,15,,,146
,,,,,,,
Ws9JwWIcVas,1,0,,18,,,231
xVcdUhSybZg,,,,,,,1367
XeS3I-TNH-k,56,0,,19,,,117
qa_jbYL0JgI,210,4,,346,,,2266
WXgvmok3hs4,23,17,,226,,,34094
NNMWL_pSmSo,2,0,,24,,,306
A7Iq_QBorQs,2,0,,2,,,19
hoijdL3EVxw,4,0,,4,,,76
UC-1qSCCBfTugeRCJFk46UuA,0,,false,,5147,269,832679
UC-1rx8j9Ggp8mp4uD0ZdEIA,110,,false,,1114544,3585,366167609
UC-1Pu0GuWbCJTe7N00Co3vw,0,,false,,6211,227,1279904
UC-1quII4jxtOfT1cYRjibRg,89,,false,,4539,288,9602764
UC-1RO1jLPvtpJsEwiEoPJRg,0,,false,,168,29,2752
UC-1ry6Cr9Eoab7S7VaHY1bA,0,,false,,430,92,84221
UC-1qLFUa4sqH-BP2c_Wj-Yg,0,,false,,2667,55,172865
UC-1pNLmYjK645iSMJazC8cQ,0,,false,,498,34,7064
UC-1rKYZ2h1MvmI50aJTZP5w,3,,false,,23254,288,10765952
UC-1pfuYOUKnYPrIUrcZh2XQ,4,,false,,227,143,114263
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
8r1lsBncYTY,14,0,,18,,,137
F_HESYfdsfU,12,0,,13,,,45
St6wqQZkTJU,0,0,,1,,,32
kH3PrDaU8F4,90,5,,120,,,2591
kxqEzlKL5Lw,13,0,,22,,,157
oU9z5KFC4PM,12,0,,19,,,1150
fuOXPeOP8zM,5,0,,8,,,160
TWoxVpMYyqo,5,0,,79,,,2172
Pb7P6kUyxBQ,2,0,,33,,,621
9hx6qm4PjjA,42,9,,371,,,2660
